Order_ID;Customer_ID;Product_ID;Order_Date;Shipping_Date;Sales;Quantity;Discount;Profit;Unit_Price
2062;495;314;05/04/2020;23/04/2020;12.96;2;0;4.1472;6.48
2063;239;712;24/01/2020;02/02/2020;6.48;1;0;3.1104;6.48
2064;228;429;01/12/2020;25/12/2020;447.944;7;0.2;89.5888;63.792
2065;232;1489;27/08/2020;04/09/2020;31.744;2;0.2;2.3808;15.672
2066;741;9;17/09/2020;27/09/2020;43.176;7;0.2;13.4925;5.968
2067;683;1023;05/05/2020;28/05/2020;21.488;2;0.2;1.6116;10.544
2068;406;769;22/09/2020;11/10/2020;498;5;0;184.26;99.6
2069;306;270;06/04/2020;15/04/2020;272.94;3;0;30.0234;90.98
2070;473;150;03/06/2020;04/06/2020;21.93;3;0;10.3071;7.31
2071;681;1445;12/12/2020;26/12/2020;13.92;3;0.2;4.872;4.44
2072;508;1430;24/08/2020;08/09/2020;56.28;6;0;15.7584;9.38
2073;139;1274;28/12/2020;15/01/2021;2249.91;9;0;517.4793;249.99
2074;105;1112;06/09/2020;07/09/2020;39.28;8;0;19.2472;4.91
2075;238;677;07/04/2020;28/04/2020;7.31;1;0;3.4357;7.31
2076;342;1388;14/01/2020;17/01/2020;539.97;3;0;134.9925;179.99
2077;23;268;01/02/2020;07/02/2020;262.864;7;0.2;69.0018;37.352
2078;709;1577;29/04/2020;26/05/2020;458.43;5;0.3;-137.529;91.386
2079;719;1477;04/03/2020;06/03/2020;8.56;2;0;3.852;4.28
2080;503;1408;13/02/2020;20/02/2020;881.93;7;0;220.4825;125.99
2081;166;1105;27/12/2020;09/01/2021;591.32;4;0;112.3508;147.83
2082;195;910;07/05/2020;25/05/2020;41.94;2;0;15.0984;20.97
2083;244;994;12/10/2020;03/11/2020;32.952;6;0.6;-19.7712;4.892
2084;573;651;05/12/2020;18/12/2020;106.96;2;0;31.0184;53.48
2085;789;739;02/10/2020;17/10/2020;31.104;6;0.2;10.8864;4.984
2086;455;1756;11/10/2020;16/10/2020;131.904;3;0.2;47.8152;43.768
2087;206;256;07/03/2020;13/03/2020;31.05;3;0;14.904;10.35
2088;718;1649;26/12/2020;25/01/2021;674.352;3;0.2;-8.4294;224.584
2089;107;617;02/03/2020;22/03/2020;209.148;2;0.4;-66.2302;104.174
2090;313;125;18/07/2020;10/08/2020;106.869;3;0.3;-29.0073;35.323
2091;161;1298;01/05/2020;22/05/2020;312.552;9;0.2;101.5794;34.528
2092;236;684;26/01/2020;30/01/2020;37.52;5;0.2;3.752;7.304
2093;510;1623;27/09/2020;09/10/2020;81.94;1;0;20.485;81.94
2094;395;1016;17/12/2020;03/01/2021;23.128;7;0.2;2.891;3.104
2095;123;693;26/12/2020;06/01/2021;760.98;5;0.8;-1141.47;151.396
2096;593;183;24/03/2020;18/04/2020;27.86;7;0;9.1938;3.98
2097;692;1350;06/01/2020;04/02/2020;2.88;1;0;1.4112;2.88
2098;461;621;24/02/2020;25/02/2020;5.64;3;0;2.7072;1.88
2099;269;216;29/03/2020;05/04/2020;744.1;5;0.3;-95.67;148.52
2100;13;1253;21/05/2020;30/05/2020;63.94;1;0;24.9366;63.94
2101;64;1434;22/02/2020;07/03/2020;42.93;9;0;19.3185;4.77
2102;200;324;06/04/2020;29/04/2020;488.646;3;0.1;86.8704;162.782
2103;756;799;10/11/2020;10/12/2020;327.84;8;0;157.3632;40.98
2104;436;99;25/04/2020;18/05/2020;1.192;2;0.8;-2.0264;-0.204
2105;210;1397;25/01/2020;06/02/2020;108.576;3;0.2;8.1432;35.992
2106;457;744;03/07/2020;06/07/2020;6.912;3;0.2;2.5056;2.104
2107;157;1026;20/04/2020;09/05/2020;2.334;3;0.8;-6.3018;-0.022
2108;351;1310;26/10/2020;30/10/2020;61.96;2;0;27.882;30.98
2109;708;307;08/04/2020;07/05/2020;959.984;2;0.2;335.9944;479.792
2110;243;275;02/09/2020;06/09/2020;94.85;5;0;45.528;18.97
2111;703;1535;17/07/2020;02/08/2020;821.94;6;0;213.7044;136.99
2112;647;1324;07/05/2020;23/05/2020;1.344;1;0.2;0.4704;1.144
2113;201;876;13/11/2020;12/12/2020;3.036;3;0.8;-5.0094;0.212
2114;433;239;01/05/2020;20/05/2020;1.624;2;0.8;-4.466;0.012
2115;210;119;12/08/2020;01/09/2020;63.9;5;0;28.755;12.78
2116;30;1541;01/06/2020;13/06/2020;18;5;0;8.28;3.6
2117;749;1573;28/12/2020;14/01/2021;3.132;2;0.7;-2.61;0.866
2118;16;98;28/07/2020;24/08/2020;239.94;6;0;26.3934;39.99
2119;223;559;11/09/2020;03/10/2020;158.99;1;0;41.3374;158.99
2120;332;123;06/03/2020;23/03/2020;6.368;2;0.2;2.1492;2.984
2121;167;718;02/12/2020;26/12/2020;704.76;5;0.2;26.4285;140.752
2122;202;663;22/05/2020;16/06/2020;271.764;2;0.1;60.392;135.782
2123;301;196;19/08/2020;18/09/2020;131.98;2;0;35.6346;65.99
2124;497;793;10/04/2020;04/05/2020;6.72;2;0.2;2.436;3.16
2125;15;1645;27/10/2020;18/11/2020;43.32;2;0;14.2956;21.66
2126;352;543;31/05/2020;28/06/2020;104.9;5;0;50.352;20.98
2127;794;203;10/10/2020;20/10/2020;111.98;2;0;26.8752;55.99
2128;772;92;24/09/2020;25/09/2020;115.36;7;0;56.5264;16.48
2129;250;258;25/08/2020;05/09/2020;318.4;2;0.2;107.46;159
2130;638;914;23/11/2020;02/12/2020;209.7;2;0;100.656;104.85
2131;590;1274;07/06/2020;24/06/2020;999.96;4;0;229.9908;249.99
2132;308;626;15/12/2020;20/12/2020;20.704;4;0.2;7.764;4.976
2133;700;272;22/12/2020;15/01/2021;34.44;3;0;16.1868;11.48
2134;638;407;12/05/2020;07/06/2020;145.764;2;0.1;-8.098;72.782
2135;765;1142;24/08/2020;14/09/2020;887.103;7;0.1;177.4206;126.629
2136;614;9;17/01/2020;09/02/2020;24.672;4;0.2;7.71;5.968
2137;80;619;04/02/2020;19/02/2020;50.94;3;0;25.47;16.98
2138;49;585;19/10/2020;20/10/2020;863.128;8;0.3;-160.2952;107.591
2139;158;764;13/08/2020;20/08/2020;263.96;1;0.2;42.8935;263.76
2140;698;1370;08/02/2020;14/02/2020;7.968;2;0.2;2.8884;3.784
2141;776;1408;05/09/2020;15/09/2020;881.93;7;0;220.4825;125.99
2142;261;1051;26/08/2020;09/09/2020;2.224;1;0.2;0.556;2.024
2143;366;720;23/10/2020;14/11/2020;48.72;3;0;7.308;16.24
2144;217;1721;12/12/2020;09/01/2021;8;2;0;3.84;4
2145;28;795;04/04/2020;30/04/2020;5.58;1;0;2.1762;5.58
2146;333;1400;04/01/2020;31/01/2020;6.68;2;0;2.004;3.34
2147;1;1610;26/12/2020;02/01/2021;34.504;2;0.6;-15.5268;16.652
2148;296;463;04/11/2020;08/11/2020;128.744;7;0.2;-28.9674;18.192
2149;38;94;04/12/2020;10/12/2020;124.11;9;0;52.1262;13.79
2150;358;1369;23/05/2020;22/06/2020;979.95;5;0;264.5865;195.99
2151;99;974;07/09/2020;05/10/2020;25.16;2;0;8.5544;12.58
2152;725;577;22/04/2020;09/05/2020;39.296;4;0.2;3.9296;9.624
2153;637;353;28/12/2020;18/01/2021;74.94;3;0;14.2386;24.98
2154;337;1387;22/03/2020;20/04/2020;38.376;3;0.2;13.4316;12.592
2155;742;723;16/06/2020;06/07/2020;130.112;2;0.2;13.0112;64.856
2156;213;125;10/11/2020;13/11/2020;122.136;3;0.2;-13.7403;40.512
2157;263;1559;15/01/2020;08/02/2020;16.656;6;0.2;-3.123;2.576
2158;206;598;17/01/2020;28/01/2020;45.584;7;0.2;5.1282;6.312
2159;180;471;27/11/2020;26/12/2020;391.98;2;0;109.7544;195.99
2160;523;1333;23/05/2020;28/05/2020;6.48;1;0;3.1104;6.48
2161;490;106;16/01/2020;07/02/2020;8.26;2;0;3.7996;4.13
2162;2;1754;14/08/2020;15/08/2020;66.96;4;0;2.6784;16.74
2163;544;162;15/05/2020;16/05/2020;107.982;3;0.4;-26.9955;35.594
2164;418;1079;23/05/2020;21/06/2020;1.81;1;0;0.6516;1.81
2165;382;713;21/11/2020;06/12/2020;323.136;4;0.2;12.1176;80.584
2166;719;1168;25/03/2020;23/04/2020;2.952;2;0.7;-2.1648;0.776
2167;750;1061;03/05/2020;18/05/2020;595.38;6;0;297.69;99.23
2168;118;1083;22/02/2020;25/02/2020;79.44;3;0;28.5984;26.48
2169;504;1022;13/11/2020;23/11/2020;123.92;5;0.2;38.725;24.584
2170;458;841;22/07/2020;13/08/2020;686.32;2;0.2;223.054;342.96
2171;182;384;25/05/2020;23/06/2020;252.784;4;0.8;-417.0936;62.396
2172;111;928;28/01/2020;27/02/2020;19.44;3;0;9.3312;6.48
2173;723;959;19/03/2020;21/03/2020;16.4;5;0;4.264;3.28
2174;176;1737;07/12/2020;24/12/2020;455.97;5;0.4;-106.393;90.794
2175;335;1427;21/11/2020;24/11/2020;146.82;3;0;73.41;48.94
2176;392;1348;28/02/2020;22/03/2020;196.776;3;0.2;14.7582;65.392
2177;91;1556;09/10/2020;06/11/2020;9.096;1;0.2;1.7055;8.896
2178;183;769;05/11/2020;12/11/2020;637.44;8;0.2;135.456;79.48
2179;197;410;01/03/2020;11/03/2020;239.976;3;0.2;65.9934;79.792
2180;82;1278;08/06/2020;23/06/2020;166.45;5;0;39.948;33.29
2181;687;1293;09/10/2020;14/10/2020;19.44;3;0;9.3312;6.48
2182;6;824;18/04/2020;29/04/2020;12.224;2;0.2;4.4312;5.912
2183;357;306;14/06/2020;02/07/2020;29.7;5;0;13.365;5.94
2184;749;336;24/10/2020;04/11/2020;1488.424;7;0.3;-297.6848;212.332
2185;383;1164;05/12/2020;23/12/2020;29.808;2;0.2;10.8054;14.704
2186;482;699;25/07/2020;20/08/2020;34.92;4;0;11.8728;8.73
2187;387;131;23/10/2020;02/11/2020;56.704;2;0.2;19.1376;28.152
2188;331;937;10/09/2020;16/09/2020;14.89;1;0;4.0203;14.89
2189;191;801;14/05/2020;11/06/2020;10.416;7;0.2;-2.2134;1.288
2190;284;1531;19/01/2020;14/02/2020;72;4;0;12.96;18
2191;422;720;22/12/2020;15/01/2021;81.2;5;0;12.18;16.24
2192;652;599;11/01/2020;10/02/2020;8.784;1;0.2;3.1842;8.584
2193;660;208;14/06/2020;27/06/2020;599.985;5;0.7;-479.988;119.297
2194;760;407;16/05/2020;25/05/2020;647.84;8;0;32.392;80.98
2195;7;1368;20/07/2020;01/08/2020;2887.056;9;0.2;180.441;320.584
2196;40;86;11/01/2020;09/02/2020;27.72;9;0;13.3056;3.08
2197;44;440;14/11/2020;03/12/2020;158.13;3;0;77.4837;52.71
2198;22;583;16/03/2020;22/03/2020;27.882;3;0.7;-20.4468;8.594
2199;92;1609;02/08/2020;17/08/2020;67.96;5;0.2;0.8495;13.392
2200;284;302;17/02/2020;18/02/2020;33.568;8;0.8;-53.7088;3.396
2201;636;15;24/04/2020;17/05/2020;137.62;2;0;60.5528;68.81
2202;256;58;16/04/2020;11/05/2020;11.648;2;0.2;4.0768;5.624
2203;173;1151;16/01/2020;07/02/2020;41.6;4;0;14.144;10.4
2204;572;344;08/02/2020;12/02/2020;209.94;6;0;39.8886;34.99
2205;461;1022;15/05/2020;03/06/2020;123.92;5;0.2;38.725;24.584
2206;728;752;19/11/2020;10/12/2020;12.72;3;0;4.9608;4.24
2207;355;908;15/04/2020;17/04/2020;71.96;2;0;17.99;35.98
2208;458;701;08/03/2020;21/03/2020;44.672;8;0.2;-10.0512;5.384
2209;553;1032;18/12/2020;24/12/2020;5.04;2;0.2;1.764;2.32
2210;46;176;06/11/2020;22/11/2020;23.2;2;0.2;1.45;11.4
2211;226;1439;23/04/2020;27/04/2020;8.75;1;0;2.625;8.75
2212;42;188;05/10/2020;20/10/2020;16.056;3;0.2;5.8203;5.152
2213;91;1117;23/11/2020;10/12/2020;9.87;3;0;4.5402;3.29
2214;230;1418;13/03/2020;25/03/2020;160.96;2;0;48.288;80.48
2215;230;1402;21/05/2020;11/06/2020;19.44;3;0;9.3312;6.48
2216;329;700;10/05/2020;22/05/2020;9.296;2;0.2;3.0212;4.448
2217;720;39;12/09/2020;21/09/2020;90.882;1;0.1;15.147;90.782
2218;264;1211;10/10/2020;11/10/2020;25.344;6;0.2;3.4848;4.024
2219;267;758;26/06/2020;08/07/2020;123.92;4;0;55.764;30.98
2220;444;154;20/06/2020;14/07/2020;57.96;7;0;27.2412;8.28
2221;465;442;30/05/2020;27/06/2020;383.64;6;0;122.7648;63.94
2222;73;326;25/02/2020;08/03/2020;4.16;2;0;1.7472;2.08
2223;347;267;06/02/2020;07/03/2020;46.384;1;0.2;1.1596;46.184
2224;188;1285;26/12/2020;02/01/2021;892.98;2;0;80.3682;446.49
2225;776;631;15/01/2020;31/01/2020;12.84;3;0;5.778;4.28
2226;207;107;16/04/2020;18/04/2020;84.99;1;0;30.5964;84.99
2227;582;1483;18/01/2020;28/01/2020;13.28;2;0;6.3744;6.64
2228;448;646;07/09/2020;17/09/2020;18.28;2;0;6.2152;9.14
2229;570;876;15/10/2020;19/10/2020;8.096;2;0.2;2.7324;3.848
2230;518;92;12/06/2020;06/07/2020;115.36;7;0;56.5264;16.48
2231;285;696;06/07/2020;02/08/2020;1115.91;9;0;200.8638;123.99
2232;398;1431;09/09/2020;03/10/2020;23.968;2;0.2;7.7896;11.784
2233;40;84;05/02/2020;21/02/2020;120.784;1;0.2;-13.5882;120.584
2234;64;203;21/02/2020;08/03/2020;167.97;3;0;40.3128;55.99
2235;181;556;28/05/2020;20/06/2020;268.576;4;0.2;90.6444;66.944
2236;575;1586;15/10/2020;28/10/2020;447.944;7;0.2;89.5888;63.792
2237;469;760;30/06/2020;11/07/2020;617.97;3;0;173.0316;205.99
2238;605;45;16/09/2020;22/09/2020;17.46;2;0;8.2062;8.73
2239;42;1458;10/10/2020;30/10/2020;186.732;1;0.1;41.496;186.632
2240;205;512;06/10/2020;05/11/2020;71.28;11;0;34.2144;6.48
2241;772;347;11/01/2020;05/02/2020;13.12;5;0.2;2.132;2.424
2242;686;1107;29/11/2020;01/12/2020;429.6;2;0.4;-93.08;214.4
2243;428;1018;29/10/2020;19/11/2020;4.16;2;0.2;0.364;1.88
2244;726;1665;02/08/2020;12/08/2020;137.94;3;0;35.8644;45.98
2245;12;1025;31/10/2020;25/11/2020;67.9;5;0;0.679;13.58
2246;681;744;25/04/2020;27/04/2020;5.76;2;0;2.8224;2.88
2247;300;1734;01/07/2020;05/07/2020;1478.272;8;0.2;92.392;184.584
2248;140;1518;29/10/2020;19/11/2020;35.28;3;0;11.9952;11.76
2249;583;963;06/04/2020;17/04/2020;9.45;5;0;0.189;1.89
2250;317;875;25/06/2020;27/06/2020;21.36;5;0.2;7.209;4.072
2251;701;1450;17/04/2020;20/04/2020;15.936;4;0.2;5.3784;3.784
2252;455;590;14/09/2020;01/10/2020;93.78;2;0;36.5742;46.89
2253;674;1054;10/04/2020;18/04/2020;73.2;5;0;21.228;14.64
2254;691;410;07/10/2020;06/11/2020;299.97;3;0;125.9874;99.99
2255;784;1434;21/12/2020;17/01/2021;9.54;2;0;4.293;4.77
2256;707;458;21/11/2020;11/12/2020;68.6;4;0;18.522;17.15
2257;155;1644;22/04/2020;17/05/2020;51.75;5;0;24.84;10.35
2258;431;1473;29/12/2020;01/01/2021;671.93;7;0;188.1404;95.99
2259;53;232;26/05/2020;29/05/2020;42.976;4;0.2;4.2976;10.544
2260;456;158;08/04/2020;25/04/2020;689.82;6;0;20.6946;114.97
2261;351;978;15/12/2020;29/12/2020;131.98;2;0;35.6346;65.99
2262;412;1511;15/05/2020;14/06/2020;284.97;3;0;85.491;94.99
2263;105;17;10/01/2020;24/01/2020;887.84;8;0;17.7568;110.98
2264;98;726;27/06/2020;07/07/2020;89.856;3;0.2;21.3408;29.752
2265;230;1485;07/02/2020;06/03/2020;963.136;4;0.2;108.3528;240.584
2266;182;635;21/11/2020;04/12/2020;3.273;1;0.7;-2.5093;2.573
2267;681;386;07/09/2020;21/09/2020;714.3;5;0;207.147;142.86
2268;174;262;15/02/2020;02/03/2020;96.784;4;0.8;-145.176;23.396
2269;621;1598;12/05/2020;13/05/2020;5.472;3;0.2;1.6416;1.624
2270;297;1046;24/11/2020;03/12/2020;8.96;2;0;4.3904;4.48
2271;698;713;29/10/2020;10/11/2020;205.9992;3;0.32;-27.2646;68.3464
2272;604;876;18/05/2020;20/05/2020;25.3;5;0;11.891;5.06
2273;537;894;20/08/2020;29/08/2020;253.764;2;0.1;31.0156;126.782
2274;229;308;22/09/2020;11/10/2020;40.41;9;0;18.5886;4.49
2275;345;809;20/05/2020;03/06/2020;23.992;2;0.8;-62.3792;11.196
2276;659;472;17/09/2020;27/09/2020;31.44;3;0;8.4888;10.48
2277;446;1148;06/10/2020;11/10/2020;64.2;5;0.7;-44.94;12.14
2278;178;1536;04/07/2020;28/07/2020;45.84;8;0;22.0032;5.73
2279;781;955;09/04/2020;03/05/2020;17.088;4;0.2;5.5536;4.072
2280;193;516;24/04/2020;26/04/2020;11.632;2;0.2;1.0178;5.616
2281;338;1072;15/11/2020;12/12/2020;244.768;4;0.2;24.4768;60.992
2282;83;676;25/07/2020;26/07/2020;22.72;4;0;6.5888;5.68
2283;668;918;28/05/2020;31/05/2020;8.26;2;0;3.8822;4.13
2284;763;1032;04/09/2020;13/09/2020;9.45;3;0;4.536;3.15
2285;169;1346;25/05/2020;12/06/2020;8187.65;5;0;327.506;1637.53
2286;206;624;23/04/2020;12/05/2020;770.352;3;0.2;77.0352;256.584
2287;179;548;03/08/2020;20/08/2020;3;1;0.2;1.05;2.8
2288;245;29;18/10/2020;17/11/2020;82.8;2;0.2;10.35;41.2
2289;560;890;22/08/2020;28/08/2020;165.98;1;0;74.691;165.98
2290;48;787;18/02/2020;19/02/2020;175.23;11;0;61.3305;15.93
2291;288;496;20/08/2020;22/08/2020;280.782;3;0.4;-46.797;93.194
2292;214;1408;16/04/2020;29/04/2020;503.96;4;0;125.99;125.99
2293;704;805;18/05/2020;06/06/2020;4.86;3;0.7;-3.564;0.92
2294;257;1292;27/02/2020;06/03/2020;243.88;5;0.2;27.4365;48.576
2295;403;978;11/11/2020;08/12/2020;263.96;4;0;71.2692;65.99
2296;683;2;31/03/2020;03/04/2020;975.92;5;0.2;121.99;194.984
2297;268;943;05/09/2020;13/09/2020;13.48;2;0;6.74;6.74
2298;663;683;27/03/2020;17/04/2020;30.69;3;0;7.9794;10.23
2299;690;48;30/04/2020;10/05/2020;43.6;4;0;12.208;10.9
2300;615;1117;11/02/2020;16/02/2020;16.45;5;0;7.567;3.29
2301;472;205;19/04/2020;01/05/2020;8.376;3;0.2;2.7222;2.592
2302;668;1201;13/08/2020;18/08/2020;13.36;4;0;4.1416;3.34
2303;516;1732;11/05/2020;18/05/2020;32.13;9;0;8.3538;3.57
2304;684;797;16/06/2020;13/07/2020;9.088;4;0.2;3.2944;2.072
2305;530;44;08/11/2020;02/12/2020;36.784;2;0.2;10.5754;18.192
2306;37;106;21/07/2020;11/08/2020;20.65;5;0;9.499;4.13
2307;663;16;31/10/2020;04/11/2020;12.72;3;0;6.36;4.24
2308;42;292;27/05/2020;29/05/2020;241.568;2;0.2;18.1176;120.584
2309;251;223;19/08/2020;31/08/2020;31.168;4;0.2;9.3504;7.592
2310;402;579;22/02/2020;17/03/2020;13.36;2;0;6.4128;6.68
2311;605;390;11/06/2020;27/06/2020;19.92;4;0;9.7608;4.98
2312;551;13;24/04/2020;27/04/2020;12.96;2;0;6.2208;6.48
2313;95;1367;14/06/2020;26/06/2020;21.204;3;0.6;-11.6622;6.468
2314;277;1156;21/01/2020;18/02/2020;613.908;3;0.4;-122.7816;204.236
2315;557;157;17/02/2020;05/03/2020;3059.982;2;0.1;679.996;1529.891
2316;330;1081;15/03/2020;23/03/2020;74.352;3;0.2;23.235;24.584
2317;623;549;07/03/2020;09/03/2020;15.552;3;0.2;5.6376;4.984
2318;9;872;16/01/2020;28/01/2020;191.968;7;0.2;16.7972;27.224
2319;540;901;26/10/2020;22/11/2020;17.616;4;0.7;-14.0928;3.704
2320;620;1468;21/05/2020;13/06/2020;83.97;3;0;23.5116;27.99
2321;72;1587;27/05/2020;30/05/2020;124.792;1;0.2;10.9193;124.592
2322;161;1768;17/09/2020;16/10/2020;143.928;9;0.2;-32.3838;15.792
2323;604;1163;12/10/2020;23/10/2020;896.99;5;0.8;-1480.0334;178.598
2324;496;539;06/10/2020;16/10/2020;59.9;2;0;23.96;29.95
2325;144;227;15/12/2020;21/12/2020;66.688;1;0.2;4.168;66.488
2326;534;1743;20/04/2020;03/05/2020;546.06;3;0;163.818;182.02
2327;640;1116;10/08/2020;22/08/2020;81.98;2;0;40.1702;40.99
2328;730;929;27/07/2020;31/07/2020;91.92;4;0;31.2528;22.98
2329;493;1446;26/11/2020;05/12/2020;113.888;2;0.2;9.9652;56.744
2330;270;973;17/10/2020;18/10/2020;478.24;8;0;219.9904;59.78
2331;706;1138;12/08/2020;16/08/2020;1259.93;7;0;327.5818;179.99
2332;299;1029;09/09/2020;30/09/2020;21.56;7;0;10.3488;3.08
2333;303;1752;08/03/2020;11/03/2020;220.704;6;0.2;-8.2764;36.584
2334;140;1551;02/03/2020;16/03/2020;24.78;6;0;6.9384;4.13
2335;178;352;22/02/2020;14/03/2020;37.896;4;0.7;-29.0536;8.774
2336;246;542;07/01/2020;14/01/2020;314.352;3;0.2;-35.3646;104.584
2337;711;1734;11/01/2020;09/02/2020;1293.488;7;0.2;80.843;184.584
2338;286;494;31/08/2020;29/09/2020;5.47;1;0;2.3521;5.47
2339;6;709;23/03/2020;08/04/2020;5.22;2;0;2.4012;2.61
2340;202;35;21/06/2020;08/07/2020;627.168;4;0.2;70.5564;156.592
2341;621;911;24/06/2020;12/07/2020;668.16;9;0.2;75.168;74.04
2342;649;1803;23/01/2020;08/02/2020;5.872;2;0.2;2.1286;2.736
2343;656;1594;31/05/2020;10/06/2020;383.4656;4;0.32;-67.6704;95.5464
2344;583;604;29/03/2020;04/04/2020;239.96;4;0;115.1808;59.99
2345;682;1448;19/12/2020;02/01/2021;4367.896;13;0.2;327.5922;335.792
2346;170;1235;03/02/2020;23/02/2020;59.96;5;0.2;21.7355;11.792
2347;738;436;14/08/2020;31/08/2020;628.81;7;0;12.5762;89.83
2348;667;630;06/10/2020;15/10/2020;1586.69;7;0;412.5394;226.67
2349;465;683;03/11/2020;20/11/2020;51.15;5;0;13.299;10.23
2350;785;1127;23/10/2020;06/11/2020;54.816;3;0.2;17.8152;18.072
2351;496;1777;28/11/2020;21/12/2020;67.136;4;0.2;25.176;16.584
2352;711;778;16/08/2020;07/09/2020;25.92;5;0.2;9.072;4.984
2353;366;1447;11/08/2020;17/08/2020;141.96;2;0;22.7136;70.98
2354;790;1312;23/07/2020;17/08/2020;176.04;4;0;45.7704;44.01
2355;504;962;19/07/2020;06/08/2020;186.048;6;0.2;67.4424;30.808
2356;562;559;10/11/2020;11/11/2020;508.768;4;0.2;38.1576;126.992
2357;300;825;20/01/2020;09/02/2020;53.9;5;0;25.872;10.78
2358;457;1330;31/03/2020;13/04/2020;34.944;6;0.2;11.7936;5.624
2359;25;1588;08/03/2020;01/04/2020;5.022;1;0.7;-3.5154;4.322
2360;599;1259;11/02/2020;01/03/2020;11.264;8;0.2;3.9424;1.208
2361;639;1698;04/03/2020;07/03/2020;387.136;4;0.2;4.8392;96.584
2362;483;213;08/05/2020;17/05/2020;70.686;1;0.3;-24.2352;70.386
2363;342;942;07/06/2020;19/06/2020;2.088;1;0.2;0.6786;1.888
2364;456;213;16/09/2020;27/09/2020;141.372;2;0.3;-48.4704;70.386
2365;786;461;03/08/2020;24/08/2020;64.784;1;0.2;-12.9568;64.584
2366;404;326;07/11/2020;24/11/2020;23.56;5;0.2;7.068;4.512
2367;359;613;27/09/2020;16/10/2020;46.44;3;0.2;15.093;15.28
2368;197;715;26/06/2020;26/07/2020;26.388;4;0.7;-17.592;5.897
2369;342;1118;11/07/2020;21/07/2020;173.94;6;0;50.4426;28.99
2370;452;813;17/09/2020;08/10/2020;3.15;1;0;1.512;3.15
2371;746;913;26/06/2020;26/07/2020;92.96;2;0.2;31.374;46.28
2372;352;1353;09/05/2020;01/06/2020;776.85;5;0.4;-181.265;154.97
2373;601;720;26/03/2020;14/04/2020;12.992;1;0.2;-0.812;12.792
2374;354;354;06/03/2020;12/03/2020;12.96;2;0;6.2208;6.48
2375;431;1674;02/02/2020;19/02/2020;25.71;3;0;9.2556;8.57
2376;778;1754;24/08/2020;15/09/2020;150.66;9;0;6.0264;16.74
2377;524;1441;09/06/2020;21/06/2020;141.42;5;0.6;-187.3815;27.684
2378;773;370;04/08/2020;17/08/2020;179.82;9;0;84.5154;19.98
2379;68;142;20/09/2020;05/10/2020;149.97;3;0;5.9988;49.99
2380;156;1285;03/12/2020;18/12/2020;2678.94;6;0;241.1046;446.49
2381;607;1279;16/01/2020;22/01/2020;149.232;3;0.2;3.7308;49.544
2382;252;37;28/06/2020;17/07/2020;62.96;4;0;28.332;15.74
2383;346;849;07/04/2020;26/04/2020;801.6;5;0.5;-448.896;159.82
2384;406;223;30/12/2020;11/01/2021;9.552;3;0.6;-3.8208;2.584
2385;604;1506;26/01/2020;18/02/2020;13.11;3;0;3.4086;4.37
2386;572;948;20/09/2020;28/09/2020;42.208;2;0.2;13.7176;20.904
2387;319;627;18/06/2020;24/06/2020;60.45;3;0;16.3215;20.15
2388;205;1644;28/10/2020;22/11/2020;51.75;5;0;24.84;10.35
2389;368;1306;17/03/2020;19/03/2020;332.94;3;0;53.2704;110.98
2390;739;399;22/10/2020;03/11/2020;39.68;2;0;10.3168;19.84
2391;156;111;14/11/2020;18/11/2020;21.48;6;0;10.5252;3.58
2392;647;981;11/07/2020;05/08/2020;16.272;3;0.2;5.2884;5.224
2393;383;1148;03/08/2020;09/08/2020;34.24;4;0.8;-53.072;7.76
2394;402;1268;12/02/2020;21/02/2020;4.086;2;0.7;-2.9964;1.343
2395;510;777;19/05/2020;11/06/2020;41.328;7;0.2;14.9814;5.704
2396;117;658;29/12/2020;26/01/2021;559.93;7;0;167.979;79.99
2397;422;1447;16/05/2020;31/05/2020;141.96;2;0;22.7136;70.98
2398;261;592;30/06/2020;05/07/2020;8.964;6;0.7;-6.5736;0.794
2399;745;684;12/07/2020;19/07/2020;30.016;4;0.2;3.0016;7.304
2400;81;586;20/11/2020;01/12/2020;10.368;2;0.2;3.6288;4.984
2401;275;234;03/12/2020;20/12/2020;164.736;4;0.2;-39.1248;40.984
2402;393;255;10/03/2020;29/03/2020;49.76;4;0;13.9328;12.44
2403;14;1350;21/07/2020;26/07/2020;14.4;5;0;7.056;2.88
2404;644;14;07/06/2020;04/07/2020;849.95;5;0;390.977;169.99
2405;615;902;28/12/2020;04/01/2021;8.76;5;0.2;0.7665;1.552
2406;20;1686;23/08/2020;07/09/2020;304.9;5;0;143.303;60.98
2407;314;1696;09/02/2020;28/02/2020;4.2;2;0;1.176;2.1
2408;546;476;24/02/2020;05/03/2020;99.372;2;0.3;-7.098;49.386
2409;607;1600;08/07/2020;13/07/2020;111.9;6;0;51.474;18.65
2410;99;695;17/05/2020;31/05/2020;96.08;2;0;46.1184;48.04
2411;192;234;15/09/2020;27/09/2020;123.552;3;0.2;-29.3436;40.984
2412;487;1429;24/06/2020;22/07/2020;12.96;2;0;6.2208;6.48
2413;621;368;29/09/2020;09/10/2020;72.588;2;0.7;-128.2388;35.594
2414;615;968;28/09/2020;27/10/2020;8.608;2;0.2;3.0128;4.104
2415;663;1426;23/08/2020;10/09/2020;36.112;2;0.2;12.6392;17.856
2416;512;386;07/08/2020;16/08/2020;342.864;3;0.2;38.5722;114.088
